SceneID,Level,MapDisplayName,ExportMapName,HideRoleName,OpenMapPkMode,MapPkMode,Type,ClientSceneVariableType,MapDescript,MinimapName,ConfigName,MapName,Map2DExportSize,BattleType,BattleSideCount,MinLimitPerSide,MaxLimitPerSide,InitLineCount,MaxLineCount,MinPlayerLevel,MaxPlayerLevel,MinPortalLevel,MaxPortalLevel,Script,FinishTarget,CannotUseScroll,CannotUseTeleportRing,CannotBeRecalled,CannotGroupChat,CannotSceneChat,CannotScreenChat,CannotWhisperChat,CannotTeamChat,CannotGuildChat,CannotFriendChat,CannotTrade,EnableAntiCheat,GpkPunish,GpkKick,EnableIntimacy,LoginJumpSceneTempID,LoginJumpX,LoginJumpY,LoginJumpZ,MaxRoleCount,BlockRole,MineItemID1,MineItemID2,MineItemID3,MineItemID4,MineDoodadID1,MineDoodadChance1,MineDoodadID2,MineDoodadChance2,MineDropChance10,MFScale10,MineDropGroup10,MineDropChance11,MFScale11,MineDropGroup11,MineDropChance12,MFScale12,MineDropGroup12,MineDropChance13,MFScale13,MineDropGroup13,MineDropChance14,MFScale14,MineDropGroup14,MineDropChance15,MFScale15,MineDropGroup15,MineDropChance16,MFScale16,MineDropGroup16,MineDropChance17,MFScale17,MineDropGroup17,MineDropChance20,MFScale20,MineDropGroup20,MineDropChance21,MFScale21,MineDropGroup21,MineDropChance22,MFScale22,MineDropGroup22,MineDropChance23,MFScale23,MineDropGroup23,MineDropChance24,MFScale24,MineDropGroup24,MineDropChance25,MFScale25,MineDropGroup25,MineDropChance26,MFScale26,MineDropGroup26,MineDropChance27,MFScale27,MineDropGroup27,CannotSendMail,CannotUseExchange,CannotUseAuction,CannotJoinTeam,PackupPet,VolumeBlockKnockBack,CannotRecall,CanFinishWanted,DropProtectTime,DropPublicTime,CannotChangePkMode,Weather1,Weather1Weight,Weather1MinDuration,Weather1MaxDuration,Weather2,Weather2Weight,Weather2MinDuration,Weather2MaxDuration,Weather3,Weather3Weight,Weather3MinDuration,Weather3MaxDuration,Weather4,Weather4Weight,Weather4MinDuration,Weather4MaxDuration,MinWeatherRefreshInterval,MaxWeatherRefreshInterval,Progress1MainTarget_Desc,Progress1MainTarget_ID,Progress1MainTarget_TargetValue,Progress1ChildTargets1_Desc,Progress1ChildTargets1_ID,Progress1ChildTargets1_TargetValue,Progress1ChildTargets2_Desc,Progress1ChildTargets2_ID,Progress1ChildTargets2_TargetValue,Progress1ChildTargets3_Desc,Progress1ChildTargets3_ID,Progress1ChildTargets3_TargetValue,Progress2MainTarget_Desc,Progress2MainTarget_ID,Progress2MainTarget_TargetValue,Progress2ChildTargets1_Desc,Progress2ChildTargets1_ID,Progress2ChildTargets1_TargetValue,Progress2ChildTargets2_Desc,Progress2ChildTargets2_ID,Progress2ChildTargets2_TargetValue,Progress2ChildTargets3_Desc,Progress2ChildTargets3_ID,Progress2ChildTargets3_TargetValue,Progress3MainTarget_Desc,Progress3MainTarget_ID,Progress3MainTarget_TargetValue,Progress3ChildTargets1_Desc,Progress3ChildTargets1_ID,Progress3ChildTargets1_TargetValue,Progress3ChildTargets2_Desc,Progress3ChildTargets2_ID,Progress3ChildTargets2_TargetValue,Progress3ChildTargets3_Desc,Progress3ChildTargets3_ID,Progress3ChildTargets3_TargetValue,Progress4MainTarget_Desc,Progress4MainTarget_ID,Progress4MainTarget_TargetValue,Progress4ChildTargets1_Desc,Progress4ChildTargets1_ID,Progress4ChildTargets1_TargetValue,Progress4ChildTargets2_Desc,Progress4ChildTargets2_ID,Progress4ChildTargets2_TargetValue,Progress4ChildTargets3_Desc,Progress4ChildTargets3_ID,Progress4ChildTargets3_TargetValue,Progress5MainTarget_Desc,Progress5MainTarget_ID,Progress5MainTarget_TargetValue,Progress5ChildTargets1_Desc,Progress5ChildTargets1_ID,Progress5ChildTargets1_TargetValue,Progress5ChildTargets2_Desc,Progress5ChildTargets2_ID,Progress5ChildTargets2_TargetValue,Progress5ChildTargets3_Desc,Progress5ChildTargets3_ID,Progress5ChildTargets3_TargetValue,Progress6MainTarget_Desc,Progress6MainTarget_ID,Progress6MainTarget_TargetValue,Progress6ChildTargets1_Desc,Progress6ChildTargets1_ID,Progress6ChildTargets1_TargetValue,Progress6ChildTargets2_Desc,Progress6ChildTargets2_ID,Progress6ChildTargets2_TargetValue,Progress6ChildTargets3_Desc,Progress6ChildTargets3_ID,Progress6ChildTargets3_TargetValue,Progress7MainTarget_Desc,Progress7MainTarget_ID,Progress7MainTarget_TargetValue,Progress7ChildTargets1_Desc,Progress7ChildTargets1_ID,Progress7ChildTargets1_TargetValue,Progress7ChildTargets2_Desc,Progress7ChildTargets2_ID,Progress7ChildTargets2_TargetValue,Progress7ChildTargets3_Desc,Progress7ChildTargets3_ID,Progress7ChildTargets3_TargetValue,Progress8MainTarget_Desc,Progress8MainTarget_ID,Progress8MainTarget_TargetValue,Progress8ChildTargets1_Desc,Progress8ChildTargets1_ID,Progress8ChildTargets1_TargetValue,Progress8ChildTargets2_Desc,Progress8ChildTargets2_ID,Progress8ChildTargets2_TargetValue,Progress8ChildTargets3_Desc,Progress8ChildTargets3_ID,Progress8ChildTargets3_TargetValue,CannotReputationReward,CannotMount,CannotMonthlyCard,CannotActivity,CannotCompleteQuest,CannotShop,CannotOpTeam,SceneClientSupportMask,NeedRemoveAura,ReviveItemID,ReviveItemCount,ReviveHpPercent,PhysiqueAttrType,CannotUseItemExchange,ClientMapGroupId,AchievementID,LevelLimit,MapTileIndex,IsAutoDropPlayerShowCnt,LuckyValueEnable
92,30,备战大厅,MirDg18,0,0,2,5,0,,,MirDg18,备战大厅,X=110.000 Y=130.000,0,0,0,0,1,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143,68830,43500,10000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,1,1,1,1,1,1,1,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
93,25,白日门海岸,MirDg19,0,0,0,1,0,,,MirDg19,白日门海岸,X=650.000 Y=650.000,0,0,0,0,1,0,1,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,102,34840,48290,7041,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_brm,1,0,124,(35-40级),tile_3,0,0
94,1,武道会战场,MirAct30_1,0,1,2,9,5,,,MirAct30_1,武道会战场,X=800.000 Y=800.000,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,147,38900,55300,6500,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
95,1,武道会备战厅,MirAct30_2,0,0,0,1,0,,,MirAct30_2,武道会备战厅,X=200.000 Y=200.000,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
96,1,武道会牛魔,MirAct30_3,0,0,0,9,0,,,MirAct30_3,武道会牛魔,X=250.000 Y=250.000,0,0,0,0,1,0,40,45,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,147,38900,55300,6500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
97,1,武道会魔龙,MirAct30_4,0,0,0,9,0,,,MirAct30_4,武道会魔龙,X=590.000 Y=580.000,0,0,0,0,1,0,40,45,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,147,38900,55300,6500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
98,1,武道会赤月,MirAct30_5,0,0,0,9,0,,,MirAct30_5,武道会赤月,X=200.000 Y=200.000,0,0,0,0,1,0,35,36,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,147,38900,55300,6500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
99,1,武道会祖玛,MirAct30_6,0,0,0,9,0,,,MirAct30_6,武道会祖玛,X=500.000 Y=500.000,0,0,0,0,1,0,36,37,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,147,38900,55300,6500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
100,1,武道会沃玛,MirAct30_7,0,0,0,9,0,,,MirAct30_7,武道会沃玛,X=248.000 Y=495.000,0,0,0,0,1,0,18,20,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,147,38900,55300,6500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,tile_9,0,0
101,1,武道会虹魔,MirAct30_8,0,0,0,9,0,石墓猪妖最为隐秘的“圣地”，藏在阴森的地底，在那里的虹魔妖众从未见过阳光，只信奉鲜血的力量，他们最为尊崇的教主正在教坛中心吟唱着古老的邪术，要将他人的鲜血化为自己永恒的生命。,,MirAct30_8,武道会虹魔,X=450.000 Y=450.000,0,0,0,0,1,0,34,36,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,147,38900,55300,6500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,tile_10,0,0
102,30,白日门城,MirPb05,0,0,0,1,0,,,MirPb05,白日门城,X=1230.000 Y=500.000,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_brm,0,0,0,0,,1,0
103,30,遗落寺庙,MirAct32,0,0,0,1,0,,,MirAct32,遗落寺庙,X=1200.000 Y=1200.000,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,102,34840,48290,7041,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
104,50,赤月旧港,MirPb06,0,0,0,1,0,,,MirPb06,赤月旧港,X=1000.000 Y=1000.000,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,0,0,0,0,,1,0
105,41,赤月群岛,MirDg28,0,0,0,1,0,,,MirDg28,赤月群岛,X=600.000 Y=600.000,0,0,0,0,1,0,41,99,41,99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,0,0,147,"赤月群岛,(41-45级)",tile_7,0,0
106,40,嚎哭密林,MirDg28_1,0,0,0,1,0,,,MirDg28_1,嚎哭密林,X=512.000 Y=512.000,0,0,0,0,1,0,40,99,40,99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,34728,14035,6950,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,0,0,0,0,,0,0
107,40,妖林幻境,MirDg28_2,0,0,7,2,1,,,MirDg28_2,妖林幻境,X=512.000 Y=512.000,0,0,0,0,1,0,40,99,40,99,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,patInvalid,0,0,0,0,,0,0
110,45,远古禁域,MirDg23,0,0,0,1,0,,,MirDg23,远古禁域,X=1.000 Y=1.000,0,0,0,0,1,0,45,99,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,112,18700,22000,5570,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
111,45,陵墓浅表,MirDg23_1,0,0,0,1,0,,,MirDg23_1,陵墓浅表,X=1.000 Y=1.000,0,0,0,0,1,0,45,99,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_sykd,1,0,0,0,tile_4,0,0
112,45,陵墓深层,MirDg23_2,0,0,0,1,0,,,MirDg23_2,陵墓深层,X=1.000 Y=1.000,0,0,0,0,1,0,45,99,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_sykd,1,0,0,0,,0,0
113,47,龙耀崖,MirDg26,0,0,0,1,0,,,MirDg26,龙耀崖,X=800.000 Y=800.000,0,0,0,0,1,0,47,99,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_xs1,1,0,140,(48-50级),tile_0,0,0
114,47,黑岩峰底,MirDg26_1,0,0,0,1,0,,,MirDg26_1,黑岩峰底,X=900.000 Y=900.000,0,0,0,0,1,0,47,99,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_xs1,1,0,141,(48-51级),tile_1,0,0
